stdYymm,nationCode,mprcExipitmCode,imxprtSeCode,nationNm,ecoblNm,mprcExipitmNm,imxprtSeNm,imxprtWt,imxprtDollarAmount
202401,CA,1604209000,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,"어류조제,저장제품(생선 페이스트,마리네이드,소시지,생선묵)",수출,5224.5,73867
202401,CA,1604320000,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,캐비아 대용물,수출,.4,2
202401,CA,1605109000,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,게 조제품(게살 이외 기타),수출,117.4,710
202401,CA,1605211000,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,새우류(조제 또는 저장처리)(밀폐용기에 넣지 아니한 것)(브레드한 것),수출,921.6,8266
202401,CA,1605219000,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,새우류(조제 또는 저장처리)(밀폐용기에 넣지 아니한 것)(기타),수출,120,1170
202401,CA,1605290000,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,새우류(조제 또는 저장처리),수출,2400,4896
202401,CA,1605541000,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,"갑오징어, 기타조제저장처리갑오징어(밀폐용기에넣은것 포함, 밀폐용기이외)",수출,54,1085
202401,CA,1605542091,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,조미오징어(조제 또는 저장처리)(밀폐용기에 넣은 것),수출,3789.5,50336
202401,CA,1605542099,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,오징어 기타(조제 또는 저장처리),수출,777,6952
202401,CA,1605561090,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,바지락(조제 또는 저장처리)(기타),수출,645,9188
202401,CA,1605569090,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,"클램, 새조개 및 피조개 기타(조제 또는 저장처리)(기타)",수출,.4,2
202401,CA,1605591010,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,골뱅이(조제 또는 저장처리)(밀폐용기에 넣은 것),수출,1368,16053
202401,CA,1605599090,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,연체동물 기타(조제 또는 저장처리)(기타),수출,1360,19180
202401,CA,2008995010,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,김,수출,81259.118,2620977
202401,CA,2008995090,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,조제한 해조류 김 제외,수출,5204.6,40022
202401,CA,2102204090,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,스리루리나 효모(기타),수출,216,11536
202401,CA,2501001020,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,천일염,수출,10587.68,18267
202401,CA,2501009010,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,식염,수출,24292.36,35264
202401,CA,7116102000,E,카나다,아시아.태평양 경제협력체/경제협력개발기구/북미자유무역연합,양식진주로 만든 것   ,수출,5.31,1380
202401,CH,2008995010,E,스위스,경제협력개발기구/유럽자유무역연합,김,수출,5773.14,203170
202401,CH,2102204090,E,스위스,경제협력개발기구/유럽자유무역연합,스리루리나 효모(기타),수출,.22,99
202401,CI,0303510000,E,코르디봐르,,"청어(클루페아 하렌구스,클루페아 팔라시)",수출,1550200,1358172
202401,CI,0303540000,E,코르디봐르,,"고등어(스콤버 스콤브루스,스콤버 오스트랄라시쿠스,스콤버 자포니쿠스)",수출,635000,681070
202401,CI,0303550000,E,코르디봐르,,전갱이(냉동)(트라커러스종),수출,135000,147825
202401,CI,0303899099,E,코르디봐르,,기타어류(냉동),수출,325000,543760
202401,CL,0303510000,E,칠레,아시아.태평양 경제협력체,"청어(클루페아 하렌구스,클루페아 팔라시)",수출,35238.5,24667
202401,CL,0304895000,E,칠레,아시아.태평양 경제협력체,고등어의것(냉동한 것),수출,60.8,459
202401,CL,0305541000,E,칠레,아시아.태평양 경제협력체,멸치[엔그라울리스(Engraulis)종],수출,30,284
202401,CL,1212212010,E,칠레,아시아.태평양 경제협력체,미역(건조한 것)(식용의 것),수출,153.25,740
202401,CL,1604204010,E,칠레,아시아.태평양 경제협력체,생선묵(게맛),수출,600,1418
202401,CL,1604320000,E,칠레,아시아.태평양 경제협력체,캐비아 대용물,수출,50,1022
202401,CL,2008995010,E,칠레,아시아.태평양 경제협력체,김,수출,5113.42,118942
202401,CL,2008995090,E,칠레,아시아.태평양 경제협력체,조제한 해조류 김 제외,수출,995.49,16340
202401,CL,2501009010,E,칠레,아시아.태평양 경제협력체,식염,수출,40,59
202401,CM,0303540000,E,카메룬,,"고등어(스콤버 스콤브루스,스콤버 오스트랄라시쿠스,스콤버 자포니쿠스)",수출,56000,61040
202401,CM,0303550000,E,카메룬,,전갱이(냉동)(트라커러스종),수출,54000,62640
202401,CN,0106199000,E,중국,아시아.태평양 경제협력체,기타 포유동물,수출,2,200
202401,CN,0302290000,E,중국,아시아.태평양 경제협력체,"기타 넙치류(간장, 어란제외/신선, 냉장/피레트, 어육제외)",수출,60853.91,102981
202401,CN,0302410000,E,중국,아시아.태평양 경제협력체,"청어(신선 또는 냉장)(클루페아 하렌구스,클루페아 팔라시)",수출,8928,4809
202401,CN,0302440000,E,중국,아시아.태평양 경제협력체,"고등어(신선 또는 냉장)(스콤버-스콤브루스,오스트랄시쿠스,자포니쿠스))",수출,550,619
202401,CN,0302896000,E,중국,아시아.태평양 경제협력체,돔(신선 또는 냉장)(스파리대과를 제외한다),수출,8160,25464
202401,CN,0302899090,E,중국,아시아.태평양 경제협력체,"기타(신선 또는 냉장)(삼치,복어,병어,아귀 외 기타)",수출,8709,47404
202401,CN,0303120000,E,중국,아시아.태평양 경제협력체,"그 밖의 태평양 연어(옹코링쿠스 고르부스카,옹코링쿠스 케타,옹코링쿠스 차비차,옹코링쿠스 키수츠,옹코링쿠스 마소,옹코링쿠스 로두루스)",수출,501797.6,1110268
202401,CN,0303310000,E,중국,아시아.태평양 경제협력체,"넙치[레인하드티우스 히포글러소이데스,히포글러서스 히포글러서스,히포글러서스 스테노레피스)",수출,1326,6298
202401,CN,0303420000,E,중국,아시아.태평양 경제협력체,황다랑어(터너스 알바카레스/냉동),수출,41000,43238
202401,CN,0303430000,E,중국,아시아.태평양 경제협력체,가다랑어 또는 줄무늬버니토우(냉동),수출,3061000,2989709
202401,CN,0303540000,E,중국,아시아.태평양 경제협력체,"고등어(스콤버 스콤브루스,스콤버 오스트랄라시쿠스,스콤버 자포니쿠스)",수출,27000,28795
202401,CN,0303550000,E,중국,아시아.태평양 경제협력체,전갱이(냉동)(트라커러스종),수출,248792,234057
202401,CN,0303591000,E,중국,아시아.태평양 경제협력체,삼치[스콤버로모러스(Scomberomorus)종],수출,974524,3095310
202401,CN,0303630000,E,중국,아시아.태평양 경제협력체,"대구(가두스 모르화,가두스 오각,가두스 마크로세팔루스)",수출,547315,2028279
202401,CN,0303660000,E,중국,아시아.태평양 경제협력체,민대구(냉동)(메루키우스종 등 2종),수출,171250,249550
202401,CN,0303822000,E,중국,아시아.태평양 경제협력체,홍어(냉동),수출,1000,1689
202401,CN,0303840000,E,중국,아시아.태평양 경제협력체,농어(신선 또는 냉장)(디센트라르쿠스종),수출,1020,1723
202401,CN,0303892000,E,중국,아시아.태평양 경제협력체,갈치(냉동),수출,207950,464121
202401,CN,0303894000,E,중국,아시아.태평양 경제협력체,붕장어(냉동),수출,13390,27849
202401,CN,0303895010,E,중국,아시아.태평양 경제협력체,조기(냉동),수출,16635,34333
202401,CN,0303895090,E,중국,아시아.태평양 경제협력체,조기(냉동),수출,57755.5,64592
202401,CN,0303899040,E,중국,아시아.태평양 경제협력체,임연수어(냉동),수출,22680,53932
202401,CN,0303899091,E,중국,아시아.태평양 경제협력체,민어(냉동),수출,35922,85774
202401,CN,0303899099,E,중국,아시아.태평양 경제협력체,기타어류(냉동),수출,1099803.25,1769964
202401,CN,0303912010,E,중국,아시아.태평양 경제협력체,명란,수출,108468,855549
202401,CN,0303990000,E,중국,아시아.태평양 경제협력체,기타,수출,250071.7,1014576
202401,CN,0304750000,E,중국,아시아.태평양 경제협력체,명태(냉동한 피레트)(테라그라 찰코그라마),수출,46879.776,83760
202401,CN,0304871000,E,중국,아시아.태평양 경제협력체,참다랑어(냉동한 피레트),수출,41678.3,1093930
202401,CN,0304879000,E,중국,아시아.태평양 경제협력체,다랑어 기타(냉동한 피레트),수출,39800,48937
202401,CN,0304941000,E,중국,아시아.태평양 경제협력체,명태 냉동연육,수출,262420,591309
202401,CN,0306142000,E,중국,아시아.태평양 경제협력체,왕게(냉동),수출,4647,65529
202401,CN,0306143090,E,중국,아시아.태평양 경제협력체,꽃게(냉동한 것) 기타,수출,110162,418557
202401,CN,0306149090,E,중국,아시아.태평양 경제협력체,갑각류 기타(냉동한 것)(훈제한것 외 기타),수출,282045.2,2485720
202401,CN,0306339000,E,중국,아시아.태평양 경제협력체,게(기타),수출,24000,1388300
202401,CN,0307119000,E,중국,아시아.태평양 경제협력체,굴치패 기타(산 것 신선 또는 냉장한 것),수출,13000,49300
202401,CN,0307421090,E,중국,아시아.태평양 경제협력체,기타,수출,490,2000
202401,CN,0307432010,E,중국,아시아.태평양 경제협력체,옴마스트레페스(Ommastrephes)종ㆍ로리고(Loligo)종ㆍ노토토다루스(Nototodarus)종ㆍ세피오투디스(Sepioteuthis)종,수출,41870,138712
202401,CN,0307432090,E,중국,아시아.태평양 경제협력체,기타,수출,103791.5,382937
202401,CN,0307511000,E,중국,아시아.태평양 경제협력체,"낙지(산것/신선, 냉장)",수출,272,3586
202401,CN,0307521000,E,중국,아시아.태평양 경제협력체,문어,수출,56600,110900
202401,CN,0307719000,E,중국,아시아.태평양 경제협력체,"클램, 새조개 및 피조개 기타 살아있는겄, 신선한 것, 냉장한 것",수출,4500,5614
202401,CN,0307911000,E,중국,아시아.태평양 경제협력체,소라(산 것 신선 또는 냉장한 것),수출,102,487
202401,CN,0307919000,E,중국,아시아.태평양 경제협력체,"기타[분 조분 펠리트 포함(식용 적합)]의 기타(산,신선,냉장)",수출,504620,1462483
202401,CN,0307922000,E,중국,아시아.태평양 경제협력체,소라,수출,168870,1064231
202401,CN,0307929000,E,중국,아시아.태평양 경제협력체,기타,수출,15287.5,18004
202401,CN,0307993000,E,중국,아시아.태평양 경제협력체,"소라, 기타연체동물(염장, 염수장)",수출,1520,1409
202401,CN,0308304000,E,중국,아시아.태평양 경제협력체,해파리(염장 또는 염수장한 것),수출,78456,96870
202401,CN,0508001000,E,중국,아시아.태평양 경제협력체,산호(coral),수출,.07,24
202401,CN,0508009000,E,중국,아시아.태평양 경제협력체,"연체동물,갑각류,극피동물",수출,113520,78382
202401,CN,0511919000,E,중국,아시아.태평양 경제협력체,"어류,갑각류,연체동물,수행동",수출,96000,112500
202401,CN,1212211010,E,중국,아시아.태평양 경제협력체,김(건조한 것)(식용의 것),수출,719551.41,11473953
202401,CN,1212212010,E,중국,아시아.태평양 경제협력체,미역(건조한 것)(식용의 것),수출,10350,97959
202401,CN,1212292090,E,중국,아시아.태평양 경제협력체,미역(기타),수출,72,1031
202401,CN,1302312000,E,중국,아시아.태평양 경제협력체,분한천,수출,9300,150286
202401,CN,1504101000,E,중국,아시아.태평양 경제협력체,상어의 간유(肝油)와 그 분획물,수출,4.8,1338
202401,CN,1603003000,E,중국,아시아.태평양 경제협력체,어류의액스,수출,150,739
202401,CN,1604141011,E,중국,아시아.태평양 경제협력체,다랭이(기름담금),수출,496,3302
202401,CN,1604141019,E,중국,아시아.태평양 경제협력체,"다랭이류(다랭이, 가다랭이 이외 기타/조제/밀폐용기에 넣은 것)",수출,2628,17489
202401,CN,1604141021,E,중국,아시아.태평양 경제협력체,다랭이류(조제/밀폐용기에 넣은 것 이외 기타),수출,22571.28,99325
202401,CN,1604151000,E,중국,아시아.태평양 경제협력체,고등어(조제/밀폐용기에 넣은 것),수출,480,975
202401,CN,1604169000,E,중국,아시아.태평양 경제협력체,전갱이(조제/밀폐용기에 넣은 것 이외 기타),수출,11.25,408
202401,CN,1604191010,E,중국,아시아.태평양 경제협력체,꽁치(통조림외조제품),수출,2688,12070
202401,CN,1604199090,E,중국,아시아.태평양 경제협력체,"어류조제품(연어,청어,고등어,기타/조제/밀폐용기에 넣은 것)",수출,210,6523
202401,CN,1604203000,E,중국,아시아.태평양 경제협력체,생선소시지,수출,84211.1,537013
202401,CN,1604204010,E,중국,아시아.태평양 경제협력체,생선묵(게맛),수출,255026.04,1442986
